ID Easting Northing Altitude Retro Angle Distance UTC Long Lat
28715342 754361.064 3751806.656 304.196 0.776 0.01675 32.905 62697.97585 -84.250013837 33.875958374
28715448 754361.211 3751806.717 306.885 0.749 0.09918 32.577 62697.98889 -84.250012230 33.875958891
28715449 754361.202 3751806.694 306.55 0.757 0.08888 32.584 62697.98893 -84.250012340 33.875958687
28715450 754361.199 3751806.691 306.215 0.784 0.07859 32.575 62697.98896 -84.250012366 33.875958656
28715451 754361.192 3751806.673 305.88 0.792 0.06830 32.583 62697.98899 -84.250012452 33.875958504
28715452 754361.193 3751806.679 305.544 0.800 0.05801 32.570 62697.98902 -84.250012438 33.875958555
28715453 754361.188 3751806.668 305.209 0.761 0.04772 32.578 62697.98906 -84.250012496 33.875958458
28715454 754361.188 3751806.671 304.874 0.800 0.03743 32.575 62697.98909 -84.250012494 33.875958483
28715455 754361.183 3751806.661 304.538 0.796 0.02714 32.589 62697.98912 -84.250012548 33.875958396
28715456 754361.19 3751806.681 304.204 0.769 0.01685 32.575 62697.98916 -84.250012473 33.875958568
28715562 754361.32 3751806.698 306.861 0.761 0.09907 32.292 62698.00220 -84.250011055 33.875958691
28715563 754361.318 3751806.695 306.528 0.761 0.08878 32.278 62698.00224 -84.250011078 33.875958663
28715564 754361.317 3751806.694 306.196 0.765 0.07849 32.266 62698.00227 -84.250011091 33.875958658
28715565 754361.32 3751806.703 305.864 0.749 0.06820 32.246 62698.00230 -84.250011061 33.875958739
28715566 754361.309 3751806.677 305.532 0.757 0.05791 32.267 62698.00233 -84.250011186 33.875958507
28715567 754361.307 3751806.674 305.2 0.757 0.04762 32.267 62698.00237 -84.250011210 33.875958477
28715568 754361.301 3751806.661 304.868 0.765 0.03733 32.280 62698.00240 -84.250011274 33.875958368
28715569 754361.299 3751806.658 304.536 0.757 0.02704 32.287 62698.00243 -84.250011299 33.875958339
28715570 754361.295 3751806.649 304.203 0.761 0.01675 32.303 62698.00246 -84.250011347 33.875958262
28715676 754361.441 3751806.697 306.84 0.780 0.09907 31.976 62698.01552 -84.250009749 33.875958656
28715677 754361.441 3751806.698 306.511 0.773 0.08878 31.959 62698.01555 -84.250009755 33.875958665
28715678 754361.435 3751806.686 306.182 0.769 0.07849 31.958 62698.01558 -84.250009817 33.875958560
28715679 754361.434 3751806.685 305.853 0.769 0.06820 31.949 62698.01561 -84.250009832 33.875958550
28715680 754361.429 3751806.674 305.524 0.769 0.05791 31.954 62698.01565 -84.250009891 33.875958449
28715681 754361.427 3751806.672 305.195 0.776 0.04762 31.952 62698.01568 -84.250009907 33.875958438
28715682 754361.424 3751806.666 304.867 0.784 0.03733 31.959 62698.01571 -84.250009946 33.875958379
28715683 754361.415 3751806.643 304.537 0.780 0.02704 31.986 62698.01575 -84.250010053 33.875958180
28715684 754361.421 3751806.662 304.209 0.784 0.01675 31.973 62698.01578 -84.250009982 33.875958344
28715791 754361.544 3751806.648 306.825 0.259 0.09917 31.712 62698.02883 -84.250008657 33.875958192
28715792 754361.544 3751806.65 306.499 0.259 0.08888 31.693 62698.02886 -84.250008658 33.875958209
28715793 754361.547 3751806.662 306.172 0.286 0.07859 31.668 62698.02889 -84.250008617 33.875958313
28715794 754361.544 3751806.655 305.846 0.325 0.06830 31.665 62698.02893 -84.250008656 33.875958251
28838530 754366.444 3751493.581 296.891 0.267 0.03743 43.005 62711.92937 -84.250046256 33.873136687
28838531 754366.487 3751493.695 296.45 0.235 0.02714 42.888 62711.92940 -84.250045762 33.873137704
28838638 754366.599 3751493.666 297.758 0.722 0.05792 42.590 62711.94261 -84.250044559 33.873137417
28838639 754366.604 3751493.68 297.32 0.718 0.04763 42.571 62711.94264 -84.250044500 33.873137541
28838640 754366.599 3751493.666 296.882 0.624 0.03733 42.586 62711.94267 -84.250044560 33.873137418
28838641 754366.599 3751493.666 296.443 0.451 0.02704 42.591 62711.94270 -84.250044561 33.873137416
28838642 754366.61 3751493.696 296.005 0.365 0.01675 42.568 62711.94274 -84.250044431 33.873137684
28838746 754366.691 3751493.583 298.619 0.757 0.07850 42.373 62711.95585 -84.250043590 33.873136641
28838747 754366.709 3751493.632 298.182 0.729 0.06821 42.307 62711.95588 -84.250043377 33.873137082
28838748 754366.713 3751493.644 297.746 0.757 0.05792 42.286 62711.95592 -84.250043329 33.873137184
28838749 754366.718 3751493.656 297.311 0.749 0.04763 42.269 62711.95595 -84.250043278 33.873137291
28838750 754366.715 3751493.649 296.876 0.757 0.03733 42.276 62711.95598 -84.250043306 33.873137235
28838751 754366.72 3751493.662 296.441 0.757 0.02704 42.267 62711.95601 -84.250043251 33.873137351
28838752 754366.727 3751493.68 296.006 0.741 0.01675 42.257 62711.95605 -84.250043175 33.873137510
28838855 754366.848 3751493.673 299.033 0.106 0.08890 41.965 62711.96913 -84.250041868 33.873137413
28838856 754366.824 3751493.609 298.603 0.741 0.07860 42.016 62711.96916 -84.250042144 33.873136849
28838857 754366.832 3751493.632 298.17 0.729 0.06831 41.979 62711.96919 -84.250042049 33.873137049
28838858 754366.838 3751493.648 297.738 0.741 0.05802 41.953 62711.96923 -84.250041980 33.873137193
28838859 754366.842 3751493.659 297.306 0.749 0.04773 41.937 62711.96926 -84.250041934 33.873137292
28838860 754366.845 3751493.668 296.874 0.753 0.03743 41.928 62711.96929 -84.250041898 33.873137370
28838861 754366.843 3751493.662 296.442 0.757 0.02714 41.939 62711.96933 -84.250041926 33.873137316
28838862 754366.844 3751493.664 296.011 0.729 0.01685 41.946 62711.96936 -84.250041919 33.873137334
28838965 754366.975 3751493.682 299.006 0.149 0.08879 41.626 62711.98244 -84.250040496 33.873137466
28838966 754366.95 3751493.615 298.579 0.725 0.07850 41.681 62711.98248 -84.250040788 33.873136869
28838967 754366.961 3751493.647 298.149 0.737 0.06821 41.634 62711.98251 -84.250040652 33.873137155
28838968 754366.958 3751493.64 297.721 0.412 0.05792 41.633 62711.98254 -84.250040685 33.873137093
28838969 754366.968 3751493.667 297.292 0.749 0.04762 41.600 62711.98257 -84.250040570 33.873137335
28838970 754366.965 3751493.659 296.864 0.776 0.03733 41.609 62711.98261 -84.250040608 33.873137261
28838971 754366.968 3751493.668 296.436 0.792 0.02704 41.604 62711.98264 -84.250040571 33.873137343
28838972 754366.971 3751493.675 296.008 0.769 0.01675 41.606 62711.98267 -84.250040544 33.873137403
28839075 754367.079 3751493.63 298.985 0.243 0.08879 41.353 62711.99576 -84.250039386 33.873136977
28839076 754367.076 3751493.625 298.56 0.722 0.07850 41.342 62711.99579 -84.250039415 33.873136926
28839077 754367.091 3751493.663 298.133 0.737 0.06821 41.288 62711.99582 -84.250039251 33.873137271
28839078 754367.091 3751493.666 297.708 0.361 0.05792 41.277 62711.99586 -84.250039243 33.873137291
28839079 754367.092 3751493.669 297.283 0.753 0.04763 41.269 62711.99589 -84.250039231 33.873137325
28839080 754367.084 3751493.649 296.858 0.792 0.03733 41.291 62711.99592 -84.250039322 33.873137145
28839081 754367.087 3751493.656 296.433 0.788 0.02704 41.289 62711.99595 -84.250039297 33.873137202
28839082 754367.088 3751493.661 296.008 0.765 0.01675 41.292 62711.99599 -84.250039276 33.873137251
28839185 754367.221 3751493.686 299.392 0.145 0.09919 40.994 62712.00905 -84.250037838 33.873137444
28839186 754367.17 3751493.551 298.976 0.290 0.08890 41.117 62712.00908 -84.250038427 33.873136240
28839187 754367.206 3751493.647 298.549 0.733 0.07860 40.998 62712.00911 -84.250038014 33.873137100
28839188 754367.208 3751493.654 298.127 0.733 0.06831 40.978 62712.00914 -84.250037989 33.873137161
28839189 754367.215 3751493.674 297.705 0.573 0.05802 40.948 62712.00918 -84.250037905 33.873137341
28839190 754367.211 3751493.665 297.284 0.733 0.04773 40.954 62712.00921 -84.250037950 33.873137258
28839191 754367.212 3751493.67 296.862 0.792 0.03743 40.949 62712.00924 -84.250037933 33.873137303
28839192 754367.208 3751493.66 296.44 0.784 0.02714 40.965 62712.00927 -84.250037983 33.873137209
28839193 754367.216 3751493.681 296.019 0.769 0.01685 40.951 62712.00931 -84.250037894 33.873137400
28839297 754367.307 3751493.598 298.955 0.286 0.08879 40.751 62712.02239 -84.250036935 33.873136631
28839298 754367.327 3751493.654 298.534 0.733 0.07850 40.675 62712.02242 -84.250036697 33.873137133
28839299 754367.327 3751493.654 298.115 0.745 0.06821 40.663 62712.02245 -84.250036705 33.873137129
28839300 754367.335 3751493.678 297.696 0.757 0.05792 40.629 62712.02249 -84.250036606 33.873137342
28839301 754367.334 3751493.676 297.278 0.749 0.04762 40.627 62712.02252 -84.250036619 33.873137326
28839302 754367.335 3751493.679 296.86 0.784 0.03733 40.624 62712.02255 -84.250036611 33.873137355
28839303 754367.334 3751493.68 296.442 0.784 0.02704 40.628 62712.02258 -84.250036614 33.873137361
28839304 754367.341 3751493.7 296.024 0.773 0.01675 40.615 62712.02262 -84.250036531 33.873137543
28839407 754367.481 3751493.743 299.349 0.224 0.09909 40.302 62712.03567 -84.250035014 33.873137891
28839408 754367.448 3751493.656 298.938 0.235 0.08879 40.374 62712.03570 -84.250035394 33.873137123
28839409 754367.455 3751493.678 298.522 0.753 0.07850 40.334 62712.03573 -84.250035306 33.873137317
28839410 754367.455 3751493.678 298.106 0.741 0.06821 40.321 62712.03577 -84.250035311 33.873137320
28839411 754367.452 3751493.673 297.691 0.733 0.05792 40.319 62712.03580 -84.250035343 33.873137269
28839412 754367.452 3751493.674 297.276 0.733 0.04762 40.314 62712.03583 -84.250035345 33.873137278
28839413 754367.464 3751493.708 296.862 0.788 0.03733 40.278 62712.03586 -84.250035205 33.873137582
28839414 754367.461 3751493.7 296.447 0.784 0.02704 40.291 62712.03590 -84.250035245 33.873137510
28839415 754367.455 3751493.687 296.032 0.776 0.01675 40.313 62712.03593 -84.250035305 33.873137401
28839517 754367.571 3751493.664 299.34 0.278 0.09919 40.070 62712.04898 -84.250034063 33.873137166
28839518 754367.532 3751493.563 298.932 0.345 0.08889 40.158 62712.04901 -84.250034512 33.873136257
28839519 754367.576 3751493.682 298.514 0.761 0.07860 40.014 62712.04905 -84.250034000 33.873137326
28839520 754367.579 3751493.692 298.102 0.749 0.06831 39.991 62712.04908 -84.250033965 33.873137414
28839521 754367.579 3751493.695 297.69 0.745 0.05802 39.980 62712.04911 -84.250033962 33.873137438
28839522 754367.58 3751493.698 297.279 0.706 0.04773 39.973 62712.04914 -84.250033957 33.873137464
28839523 754367.579 3751493.698 296.867 0.784 0.03743 39.973 62712.04918 -84.250033964 33.873137464
28839524 754367.581 3751493.706 296.456 0.788 0.02714 39.969 62712.04921 -84.250033938 33.873137536
28839525 754367.58 3751493.705 296.045 0.773 0.01685 39.979 62712.04924 -84.250033951 33.873137526
28839626 754367.715 3751493.731 299.314 0.325 0.09909 39.683 62712.06229 -84.250032486 33.873137730
28839627 754367.686 3751493.654 298.909 0.439 0.08879 39.744 62712.06233 -84.250032826 33.873137046
28839628 754367.702 3751493.7 298.498 0.773 0.07850 39.680 62712.06236 -84.250032639 33.873137451
28839629 754367.704 3751493.708 298.089 0.749 0.06821 39.659 62712.06239 -84.250032613 33.873137524
28839630 754367.701 3751493.702 297.681 0.722 0.05792 39.657 62712.06242 -84.250032646 33.873137473
28839631 754367.705 3751493.714 297.273 0.706 0.04762 39.640 62712.06246 -84.250032602 33.873137580
28839632 754367.703 3751493.712 296.865 0.788 0.03733 39.642 62712.06249 -84.250032618 33.873137566
28839633 754367.702 3751493.71 296.457 0.776 0.02704 39.649 62712.06252 -84.250032638 33.873137546
28839634 754367.704 3751493.717 296.049 0.780 0.01675 39.650 62712.06255 -84.250032615 33.873137610
28839735 754367.856 3751493.788 299.293 0.282 0.09909 39.306 62712.07561 -84.250030949 33.873138211
28839736 754367.823 3751493.703 298.892 0.682 0.08879 39.376 62712.07564 -84.250031326 33.873137455
28839737 754367.825 3751493.711 298.486 0.753 0.07850 39.352 62712.07568 -84.250031301 33.873137525
28839738 754367.829 3751493.723 298.081 0.737 0.06821 39.327 62712.07571 -84.250031259 33.873137632
28839739 754367.833 3751493.735 297.676 0.373 0.05792 39.306 62712.07574 -84.250031217 33.873137740
28839740 754367.83 3751493.73 297.271 0.706 0.04762 39.308 62712.07577 -84.250031251 33.873137691
28839741 754367.822 3751493.711 296.866 0.800 0.03733 39.328 62712.07581 -84.250031341 33.873137524
28839742 754367.832 3751493.742 296.462 0.784 0.02704 39.299 62712.07584 -84.250031216 33.873137804
28839743 754367.828 3751493.733 296.057 0.780 0.01675 39.317 62712.07587 -84.250031264 33.873137725
28839844 754367.956 3751493.735 299.282 0.294 0.09919 39.047 62712.08892 -84.250029888 33.873137711
28839845 754367.953 3751493.73 298.88 0.749 0.08889 39.033 62712.08896 -84.250029922 33.873137663
28839846 754367.956 3751493.742 298.477 0.749 0.07860 39.004 62712.08899 -84.250029882 33.873137769
28839847 754367.954 3751493.739 298.076 0.753 0.06831 38.995 62712.08902 -84.250029906 33.873137743
28839848 754367.962 3751493.763 297.674 0.447 0.05802 38.961 62712.08905 -84.250029812 33.873137959
28839849 754367.954 3751493.743 297.273 0.690 0.04772 38.978 62712.08909 -84.250029908 33.873137783
28839850 754367.95 3751493.737 296.872 0.796 0.03743 38.985 62712.08912 -84.250029947 33.873137726
28839851 754367.951 3751493.742 296.471 0.792 0.02714 38.984 62712.08915 -84.250029937 33.873137771
28839852 754367.944 3751493.727 296.069 0.792 0.01685 39.008 62712.08918 -84.250030011 33.873137641
28839953 754368.063 3751493.705 299.261 0.318 0.09908 38.764 62712.10223 -84.250028733 33.873137408
28839954 754368.073 3751493.733 298.861 0.761 0.08879 38.714 62712.10227 -84.250028621 33.873137662
28839955 754368.082 3751493.761 298.461 0.741 0.07850 38.668 62712.10230 -84.250028513 33.873137911
28839956 754368.075 3751493.746 298.063 0.753 0.06821 38.672 62712.10233 -84.250028590 33.873137777
28839957 754368.073 3751493.743 297.665 0.765 0.05792 38.667 62712.10236 -84.250028614 33.873137752
28839958 754368.083 3751493.772 297.267 0.761 0.04762 38.632 62712.10240 -84.250028500 33.873138010
28839959 754368.07 3751493.74 296.869 0.776 0.03733 38.666 62712.10243 -84.250028650 33.873137728
28839960 754368.07 3751493.744 296.471 0.776 0.02704 38.666 62712.10246 -84.250028645 33.873137764
28839961 754368.072 3751493.75 296.073 0.769 0.01675 38.668 62712.10250 -84.250028631 33.873137816
28840062 754368.193 3751493.732 299.241 0.329 0.09908 38.419 62712.11555 -84.250027326 33.873137621
28840063 754368.212 3751493.785 298.843 0.761 0.08879 38.342 62712.11558 -84.250027109 33.873138096
28840064 754368.203 3751493.764 298.449 0.765 0.07850 38.349 62712.11561 -84.250027212 33.873137912
28840065 754368.205 3751493.774 298.054 0.741 0.06821 38.326 62712.11565 -84.250027180 33.873138002
28840066 754368.201 3751493.766 297.659 0.757 0.05792 38.327 62712.11568 -84.250027230 33.873137927
28840067 754368.204 3751493.777 297.265 0.753 0.04762 38.311 62712.11571 -84.250027194 33.873138029
28840068 754368.19 3751493.744 296.87 0.757 0.03733 38.346 62712.11575 -84.250027349 33.873137736
28840069 754368.195 3751493.76 296.476 0.749 0.02704 38.334 62712.11578 -84.250027296 33.873137872
28840070 754368.189 3751493.748 296.081 0.741 0.01675 38.355 62712.11581 -84.250027361 33.873137766
28840171 754368.302 3751493.705 299.228 0.298 0.09918 38.132 62712.12886 -84.250026152 33.873137355
28840172 754368.334 3751493.793 298.831 0.773 0.08889 38.019 62712.12889 -84.250025787 33.873138139
28840173 754368.329 3751493.783 298.44 0.773 0.07860 38.014 62712.12892 -84.250025845 33.873138047
28840174 754368.332 3751493.795 298.048 0.784 0.06831 37.989 62712.12896 -84.250025807 33.873138154
28840175 754368.33 3751493.794 297.657 0.792 0.05802 37.982 62712.12899 -84.250025825 33.873138147
28840176 754368.326 3751493.787 297.267 0.788 0.04772 37.985 62712.12902 -84.250025867 33.873138089
28840177 754368.321 3751493.776 296.876 0.792 0.03743 37.997 62712.12906 -84.250025930 33.873137988
28840178 754368.326 3751493.792 296.485 0.784 0.02714 37.984 62712.12909 -84.250025875 33.873138132
28840179 754368.317 3751493.772 296.093 0.769 0.01685 38.013 62712.12912 -84.250025973 33.873137958
28840281 754368.344 3751493.497 299.218 0.322 0.09908 38.039 62712.14217 -84.250025766 33.873135467
28840282 754368.459 3751493.809 298.811 0.773 0.08879 37.686 62712.14220 -84.250024430 33.873138254
28840283 754368.456 3751493.804 298.423 0.765 0.07850 37.675 62712.14224 -84.250024464 33.873138212
28840284 754368.454 3751493.803 298.036 0.792 0.06821 37.664 62712.14227 -84.250024483 33.873138205
28840285 754368.453 3751493.804 297.648 0.796 0.05791 37.656 62712.14230 -84.250024498 33.873138207
28840286 754368.446 3751493.788 297.26 0.792 0.04762 37.669 62712.14234 -84.250024581 33.873138064
28840287 754368.445 3751493.789 296.873 0.808 0.03733 37.668 62712.14237 -84.250024592 33.873138074
28840288 754368.444 3751493.791 296.485 0.796 0.02704 37.670 62712.14240 -84.250024599 33.873138092
28840289 754368.447 3751493.803 296.098 0.780 0.01675 37.665 62712.14243 -84.250024561 33.873138201
28840391 754368.519 3751493.647 299.191 0.345 0.09908 37.562 62712.15549 -84.250023825 33.873136782
28840392 754368.582 3751493.82 298.795 0.773 0.08879 37.359 62712.15552 -84.250023096 33.873138319
28840393 754368.583 3751493.825 298.41 0.765 0.07850 37.337 62712.15555 -84.250023087 33.873138372
28840394 754368.588 3751493.844 298.026 0.784 0.06821 37.305 62712.15558 -84.250023021 33.873138541
28840395 754368.581 3751493.829 297.642 0.792 0.05791 37.313 62712.15562 -84.250023101 33.873138407
28840396 754368.575 3751493.816 297.258 0.796 0.04762 37.323 62712.15565 -84.250023174 33.873138292
28840397 754368.569 3751493.804 296.874 0.808 0.03733 37.336 62712.15568 -84.250023242 33.873138184
28840398 754368.565 3751493.799 296.489 0.792 0.02704 37.346 62712.15571 -84.250023283 33.873138135
28840399 754368.563 3751493.796 296.105 0.792 0.01675 37.356 62712.15575 -84.250023307 33.873138116
28840502 754368.706 3751493.832 298.783 0.753 0.08889 37.029 62712.16883 -84.250021754 33.873138404
28840503 754368.704 3751493.831 298.402 0.769 0.07860 37.016 62712.16886 -84.250021778 33.873138391
28840504 754368.706 3751493.841 298.02 0.788 0.06831 36.993 62712.16890 -84.250021749 33.873138483
28840505 754368.705 3751493.841 297.64 0.792 0.05801 36.985 62712.16893 -84.250021766 33.873138485
28840506 754368.695 3751493.82 297.259 0.792 0.04772 37.004 62712.16896 -84.250021876 33.873138294
28840507 754368.694 3751493.822 296.878 0.800 0.03743 37.002 62712.16899 -84.250021884 33.873138311
28840508 754368.697 3751493.832 296.498 0.792 0.02714 36.995 62712.16903 -84.250021857 33.873138401
28840509 754368.688 3751493.812 296.116 0.792 0.01685 37.024 62712.16906 -84.250021960 33.873138224
28840611 754368.761 3751493.656 299.153 0.329 0.09908 36.921 62712.18211 -84.250021211 33.873136805
28840612 754368.831 3751493.847 298.763 0.757 0.08879 36.699 62712.18214 -84.250020405 33.873138503
28840613 754368.831 3751493.851 298.385 0.757 0.07850 36.679 62712.18218 -84.250020405 33.873138539
28840614 754368.833 3751493.861 298.007 0.788 0.06821 36.656 62712.18221 -84.250020377 33.873138634
28840615 754368.823 3751493.838 297.63 0.796 0.05791 36.673 62712.18224 -84.250020495 33.873138428
28840616 754368.82 3751493.835 297.253 0.792 0.04762 36.672 62712.18227 -84.250020525 33.873138404
28840617 754368.816 3751493.829 296.875 0.800 0.03733 36.679 62712.18231 -84.250020571 33.873138344
28840618 754368.821 3751493.846 296.498 0.800 0.02704 36.664 62712.18234 -84.250020513 33.873138503
28840619 754368.811 3751493.824 296.12 0.792 0.01675 36.696 62712.18237 -84.250020629 33.873138301
28840721 754368.891 3751493.684 299.132 0.337 0.09908 36.575 62712.19543 -84.250019800 33.873137027
28840722 754368.953 3751493.854 298.747 0.753 0.08879 36.375 62712.19546 -84.250019084 33.873138543
28840723 754368.951 3751493.854 298.372 0.753 0.07850 36.360 62712.19549 -84.250019105 33.873138540
28840724 754368.956 3751493.873 297.998 0.788 0.06821 36.328 62712.19553 -84.250019041 33.873138709
28840725 754368.949 3751493.859 297.624 0.792 0.05791 36.335 62712.19556 -84.250019120 33.873138586
28840726 754368.943 3751493.846 297.25 0.780 0.04762 36.345 62712.19559 -84.250019195 33.873138471
28840727 754368.942 3751493.849 296.876 0.800 0.03733 36.342 62712.19562 -84.250019201 33.873138497
28840728 754368.935 3751493.834 296.502 0.800 0.02704 36.361 62712.19566 -84.250019282 33.873138368
28840729 754368.93 3751493.826 296.127 0.792 0.01675 36.378 62712.19569 -84.250019338 33.873138291
28840831 754369.028 3751493.719 299.112 0.349 0.09918 36.223 62712.20874 -84.250018306 33.873137306
28840832 754369.09 3751493.888 298.73 0.769 0.08889 36.023 62712.20877 -84.250017594 33.873138815
28840833 754369.086 3751493.884 298.36 0.749 0.07860 36.013 62712.20881 -84.250017631 33.873138777
28840834 754369.084 3751493.882 297.989 0.792 0.06831 36.003 62712.20884 -84.250017656 33.873138765
28840835 754369.085 3751493.889 297.618 0.792 0.05801 35.988 62712.20887 -84.250017646 33.873138826
28840836 754369.073 3751493.863 297.248 0.776 0.04772 36.012 62712.20890 -84.250017778 33.873138594
28840837 754369.073 3751493.868 296.877 0.808 0.03743 36.007 62712.20894 -84.250017777 33.873138634
28840838 754369.066 3751493.851 296.507 0.796 0.02714 36.028 62712.20897 -84.250017866 33.873138490
28840839 754369.055 3751493.829 296.135 0.792 0.01685 36.060 62712.20900 -84.250017985 33.873138287
28840941 754369.178 3751493.778 299.082 0.318 0.09908 35.845 62712.22205 -84.250016678 33.873137799
28840942 754369.223 3751493.905 298.706 0.753 0.08879 35.690 62712.22208 -84.250016147 33.873138935
28840943 754369.219 3751493.897 298.339 0.761 0.07850 35.684 62712.22212 -84.250016200 33.873138865
28840944 754369.22 3751493.906 297.971 0.788 0.06820 35.663 62712.22215 -84.250016181 33.873138946
28840945 754369.213 3751493.892 297.604 0.796 0.05791 35.671 62712.22218 -84.250016264 33.873138817
28840946 754369.208 3751493.883 297.237 0.780 0.04762 35.676 62712.22221 -84.250016319 33.873138744
28840947 754369.205 3751493.88 296.87 0.808 0.03733 35.679 62712.22225 -84.250016351 33.873138717
28840948 754369.199 3751493.868 296.503 0.800 0.02704 35.696 62712.22228 -84.250016424 33.873138607
28840949 754369.192 3751493.855 296.135 0.792 0.01675 35.718 62712.22231 -84.250016503 33.873138487
28841052 754369.301 3751493.768 299.059 0.349 0.09908 35.540 62712.23537 -84.250015344 33.873137684
28841053 754369.352 3751493.91 298.686 0.761 0.08879 35.370 62712.23540 -84.250014752 33.873138946
28841054 754369.352 3751493.913 298.322 0.761 0.07850 35.352 62712.23543 -84.250014756 33.873138979
28841055 754369.348 3751493.909 297.958 0.788 0.06820 35.346 62712.23546 -84.250014798 33.873138936
28841056 754369.348 3751493.913 297.594 0.796 0.05791 35.334 62712.23550 -84.250014800 33.873138972
28841057 754369.341 3751493.901 297.23 0.792 0.04762 35.343 62712.23553 -84.250014872 33.873138866
28841058 754369.335 3751493.888 296.867 0.820 0.03733 35.356 62712.23556 -84.250014945 33.873138758
28841059 754369.336 3751493.894 296.503 0.796 0.02704 35.353 62712.23560 -84.250014938 33.873138812
28841060 754369.322 3751493.864 296.138 0.800 0.01675 35.393 62712.23563 -84.250015090 33.873138541
28841061 754369.301 3751493.813 295.772 0.408 0.00645 35.459 62712.23566 -84.250015332 33.873138085
28841162 754369.44 3751493.799 299.038 0.337 0.09918 35.192 62712.24868 -84.250013834 33.873137931
28841163 754369.491 3751493.939 298.668 0.776 0.08889 35.024 62712.24871 -84.250013251 33.873139177
28841164 754369.484 3751493.926 298.308 0.761 0.07860 35.024 62712.24875 -84.250013328 33.873139059
28841165 754369.484 3751493.932 297.947 0.780 0.06830 35.006 62712.24878 -84.250013321 33.873139117
28841166 754369.478 3751493.92 297.587 0.784 0.05801 35.012 62712.24881 -84.250013396 33.873139005
28841167 754369.468 3751493.9 297.227 0.776 0.04772 35.029 62712.24885 -84.250013501 33.873138830
28841168 754369.468 3751493.905 296.867 0.808 0.03743 35.024 62712.24888 -84.250013501 33.873138872
28841169 754369.463 3751493.896 296.506 0.804 0.02714 35.037 62712.24891 -84.250013560 33.873138794
28841170 754369.457 3751493.884 296.145 0.804 0.01685 35.057 62712.24894 -84.250013632 33.873138689
28841171 754369.434 3751493.828 295.782 0.455 0.00656 35.128 62712.24898 -84.250013895 33.873138188
28841272 754369.6 3751493.885 299.006 0.384 0.09908 34.785 62712.26200 -84.250012088 33.873138664
28841273 754369.628 3751493.966 298.644 0.773 0.08879 34.681 62712.26203 -84.250011759 33.873139387
28841274 754369.62 3751493.949 298.287 0.765 0.07849 34.684 62712.26206 -84.250011852 33.873139239
28841275 754369.615 3751493.942 297.93 0.757 0.06820 34.681 62712.26209 -84.250011905 33.873139172
28841276 754369.612 3751493.939 297.573 0.757 0.05791 34.676 62712.26213 -84.250011936 33.873139151
28841277 754369.602 3751493.916 297.216 0.761 0.04762 34.697 62712.26216 -84.250012057 33.873138945
28841278 754369.596 3751493.906 296.859 0.765 0.03733 34.708 62712.26219 -84.250012123 33.873138854
28841279 754369.597 3751493.913 296.502 0.753 0.02704 34.704 62712.26223 -84.250012113 33.873138916
28841280 754369.585 3751493.888 296.144 0.757 0.01675 34.738 62712.26226 -84.250012242 33.873138694
28841281 754369.57 3751493.853 295.785 0.435 0.00645 34.786 62712.26229 -84.250012413 33.873138386
28841383 754369.752 3751493.952 298.979 0.427 0.09908 34.398 62712.27531 -84.250010421 33.873139234
28841384 754369.763 3751493.987 298.623 0.788 0.08879 34.343 62712.27535 -84.250010294 33.873139539
28841385 754369.754 3751493.967 298.27 0.761 0.07849 34.350 62712.27538 -84.250010399 33.873139368
28841386 754369.746 3751493.952 297.916 0.776 0.06820 34.355 62712.27541 -84.250010485 33.873139235
28841387 754369.745 3751493.953 297.563 0.769 0.05791 34.347 62712.27544 -84.250010504 33.873139242
28841388 754369.739 3751493.942 297.209 0.761 0.04762 34.355 62712.27548 -84.250010572 33.873139143
28841389 754369.732 3751493.93 296.856 0.788 0.03733 34.368 62712.27551 -84.250010647 33.873139035
28841390 754369.727 3751493.923 296.502 0.776 0.02704 34.379 62712.27554 -84.250010698 33.873138974
28841391 754369.714 3751493.893 296.147 0.761 0.01675 34.418 62712.27558 -84.250010848 33.873138707
28841392 754369.709 3751493.885 295.792 0.604 0.00645 34.437 62712.27561 -84.250010903 33.873138640
28841494 754369.901 3751494.01 298.955 0.557 0.09918 34.021 62712.28863 -84.250008794 33.873139720
28841495 754369.895 3751494.0 298.605 0.784 0.08889 34.014 62712.28866 -84.250008861 33.873139628
28841496 754369.885 3751493.978 298.256 0.765 0.07859 34.024 62712.28869 -84.250008978 33.873139433
28841497 754369.879 3751493.967 297.906 0.741 0.06830 34.025 62712.28873 -84.250009048 33.873139332
28841498 754369.873 3751493.955 297.556 0.784 0.05801 34.030 62712.28876 -84.250009119 33.873139230
28841499 754369.868 3751493.948 297.206 0.769 0.04772 34.034 62712.28879 -84.250009172 33.873139167
28841500 754369.864 3751493.943 296.856 0.800 0.03743 34.039 62712.28883 -84.250009215 33.873139123
28841501 754369.863 3751493.946 296.505 0.804 0.02714 34.040 62712.28886 -84.250009226 33.873139145
28841502 754369.85 3751493.915 296.154 0.808 0.01685 34.080 62712.28889 -84.250009381 33.873138871
28841503 754369.842 3751493.901 295.802 0.706 0.00656 34.106 62712.28892 -84.250009465 33.873138745
28841605 754370.029 3751494.011 298.929 0.765 0.09908 33.705 62712.30195 -84.250007415 33.873139694
28841606 754370.026 3751494.007 298.582 0.784 0.08878 33.691 62712.30198 -84.250007453 33.873139662
