ID Easting Northing Altitude Retro Angle Distance UTC Long Lat
28243671 753620.714 3753377.861 293.535 0.137 0.01684 27.593 62622.21492 -84.257556799 33.890291247
28243672 753620.684 3753377.931 293.252 0.102 0.00655 27.518 62622.21495 -84.257557095 33.890291888
28243673 753620.701 3753377.909 292.968 0.078 -0.00374 27.549 62622.21498 -84.257556916 33.890291690
28243674 753620.725 3753377.874 292.683 0.035 -0.01403 27.598 62622.21501 -84.257556668 33.890291368
28243739 753620.766 3753377.973 294.94 0.055 0.06819 27.249 62622.22806 -84.257556203 33.890292247
28243740 753620.77 3753377.978 294.659 0.098 0.05790 27.233 62622.22809 -84.257556161 33.890292289
28243741 753620.802 3753377.926 294.38 0.110 0.04761 27.283 62622.22813 -84.257555827 33.890291816
28243742 753620.78 3753377.981 294.099 0.106 0.03732 27.217 62622.22816 -84.257556042 33.890292314
28243743 753620.791 3753377.973 293.819 0.102 0.02703 27.224 62622.22819 -84.257555934 33.890292240
28243744 753620.815 3753377.936 293.539 0.114 0.01674 27.266 62622.22823 -84.257555677 33.890291903
28243745 753620.834 3753377.911 293.258 0.075 0.00645 27.298 62622.22826 -84.257555481 33.890291672
28243746 753620.821 3753377.949 292.978 0.063 -0.00384 27.262 62622.22829 -84.257555611 33.890292019
28243812 753620.825 3753378.134 294.925 0.055 0.06819 26.826 62622.24137 -84.257555516 33.890293682
28243813 753620.938 3753377.922 294.658 0.078 0.05790 27.053 62622.24140 -84.257554360 33.890291746
28243814 753620.939 3753377.933 294.379 0.094 0.04761 27.033 62622.24144 -84.257554348 33.890291844
28243815 753620.919 3753377.983 294.1 0.106 0.03732 26.972 62622.24147 -84.257554541 33.890292301
28243816 753620.92 3753377.995 293.823 0.086 0.02703 26.957 62622.24150 -84.257554535 33.890292407
28243817 753620.913 3753378.021 293.545 0.114 0.01674 26.929 62622.24154 -84.257554600 33.890292640
28243818 753620.968 3753377.924 293.267 0.063 0.00645 27.041 62622.24157 -84.257554036 33.890291757
28243886 753620.982 3753378.113 294.649 0.039 0.05800 26.597 62622.25471 -84.257553827 33.890293453
28243887 753621.036 3753378.017 294.378 0.055 0.04771 26.696 62622.25474 -84.257553272 33.890292583
28243888 753621.005 3753378.092 294.102 0.090 0.03742 26.608 62622.25478 -84.257553587 33.890293260
28243889 753621.039 3753378.037 293.829 0.071 0.02713 26.668 62622.25481 -84.257553237 33.890292754
28243890 753621.015 3753378.096 293.555 0.063 0.01684 26.602 62622.25484 -84.257553480 33.890293298
28243960 753621.16 3753378.05 294.374 0.082 0.04761 26.417 62622.26805 -84.257551924 33.890292848
28243961 753621.117 3753378.147 294.1 0.039 0.03732 26.304 62622.26808 -84.257552357 33.890293730
28243962 753621.067 3753378.258 293.828 0.059 0.02703 26.178 62622.26812 -84.257552862 33.890294739
28243963 753621.111 3753378.183 293.559 0.067 0.01674 26.263 62622.26815 -84.257552410 33.890294053
28244035 753621.209 3753378.256 293.833 0.043 0.02703 25.938 62622.28143 -84.257551336 33.890294687
